id_prodi,kode_prodi,tahun,daya_tampung,peminat,diterima,keketatan
384007,13841007,2024,60,82,57,73.17%
384007,13841007,2025,60,99,60,60.61%
384008,13841008,2021,54,150,59,36%
384008,13841008,2022,46,150,46,30.67%
384008,13841008,2023,49,122,49,40.16%
384008,13841008,2024,60,117,60,51.28%
384008,13841008,2025,60,120,60,50%
384009,13841009,2021,54,273,57,19.78%
384009,13841009,2022,45,239,45,18.83%
384009,13841009,2023,45,228,45,19.74%
384009,13841009,2024,80,176,80,45.45%
384009,13841009,2025,80,185,80,43.24%
384010,13841010,2021,36,81,40,44.44%
384010,13841010,2022,30,67,30,44.78%
384010,13841010,2023,40,56,30,71.43%
384010,13841010,2024,60,36,19,166.67%
384010,13841010,2025,60,35,15,171.43%
384011,13841011,2021,24,98,24,24.49%
384011,13841011,2022,30,82,30,36.59%
384011,13841011,2023,33,131,33,25.19%
384011,13841011,2024,40,115,40,34.78%
384011,13841011,2025,40,107,40,37.38%
384012,13841012,2021,24,44,24,54.55%
384012,13841012,2022,30,36,21,83.33%
384012,13841012,2023,33,34,20,97.06%
384012,13841012,2024,40,45,23,88.89%
384012,13841012,2025,40,38,19,105.26%
384013,13841013,2021,60,192,60,31.25%
384013,13841013,2022,70,221,70,31.67%
384013,13841013,2023,84,207,84,40.58%
384013,13841013,2024,80,164,80,48.78%
384013,13841013,2025,80,163,80,49.08%
384014,13841014,2021,120,467,120,25.7%
384014,13841014,2022,120,461,120,26.03%
384014,13841014,2023,140,463,140,30.24%
384014,13841014,2024,180,384,180,46.88%
384014,13841014,2025,180,320,180,56.25%
384015,13841015,2021,54,173,54,31.21%
384015,13841015,2022,64,162,64,39.51%
384015,13841015,2023,77,149,77,51.68%
384015,13841015,2024,100,83,58,120.48%
384015,13841015,2025,100,123,81,81.3%
384016,13841016,2021,54,273,54,19.78%
384016,13841016,2022,64,250,64,25.6%
384016,13841016,2023,77,230,77,33.48%
384016,13841016,2024,100,129,74,77.52%
384016,13841016,2025,100,109,69,91.74%
384017,13841017,2021,54,360,54,15%
384017,13841017,2022,64,394,64,16.24%
384017,13841017,2023,70,382,70,18.32%
384017,13841017,2024,100,286,100,34.97%
384017,13841017,2025,100,269,100,37.17%
384018,13841018,2021,92,929,92,9.9%
384018,13841018,2022,100,827,100,12.09%
384018,13841018,2023,140,855,140,16.37%
384018,13841018,2024,140,614,140,22.8%
384018,13841018,2025,140,538,140,26.02%
384019,13841019,2021,79,469,79,16.84%
384019,13841019,2022,80,428,80,18.69%
384019,13841019,2023,120,531,120,22.6%
384019,13841019,2024,140,385,140,36.36%
384019,13841019,2025,140,368,140,38.04%
384020,13841020,2021,68,234,68,29.06%
384020,13841020,2022,70,269,70,26.02%
384020,13841020,2023,92,230,92,40%
384020,13841020,2024,100,171,100,58.48%
384020,13841020,2025,100,158,98,63.29%
384021,13841021,2021,54,415,54,13.01%
384021,13841021,2022,64,443,64,14.45%
384021,13841021,2023,70,542,70,12.92%
384021,13841021,2024,80,366,80,21.86%
384021,13841021,2025,80,290,80,27.59%
384022,13841022,2021,54,693,57,7.79%
384022,13841022,2022,60,658,60,9.12%
384022,13841022,2023,70,672,70,10.42%
384022,13841022,2024,100,633,100,15.8%
384022,13841022,2025,100,649,100,15.41%
384023,13841023,2021,48,148,68,32.43%
384023,13841023,2022,60,151,60,39.74%
384023,13841023,2023,60,119,60,50.42%
384023,13841023,2024,80,85,50,94.12%
384023,13841023,2025,80,66,38,121.21%
384024,13841024,2021,72,343,82,20.99%
384024,13841024,2022,85,304,85,27.96%
384024,13841024,2023,85,229,85,37.12%
384024,13841024,2024,140,166,106,84.34%
384024,13841024,2025,140,133,86,105.26%
384025,13841025,2021,54,292,57,18.49%
384025,13841025,2022,55,311,55,17.68%
384025,13841025,2023,49,281,49,17.44%
384025,13841025,2024,80,235,80,34.04%
384025,13841025,2025,80,276,80,28.99%
384026,13841026,2021,54,153,60,35.29%
384026,13841026,2022,40,141,40,28.37%
384026,13841026,2023,42,123,42,34.15%
384026,13841026,2024,80,130,80,61.54%
384026,13841026,2025,80,91,63,87.91%
384028,13843028,2023,15,17,13,88.24%
384028,13843028,2024,20,20,10,100%
384028,13843028,2025,20,6,1,333.33%
384029,13843029,2023,15,14,12,107.14%
384029,13843029,2024,20,11,4,181.82%
384029,13843029,2025,20,8,5,250%
386001,13861001,2021,30,221,30,13.57%
386001,13861001,2022,25,190,25,13.16%
386001,13861001,2023,21,135,21,15.56%
386001,13861001,2024,21,110,21,19.09%
386001,13861001,2025,32,103,32,31.07%
386002,13861002,2021,21,213,21,9.86%
386002,13861002,2022,19,162,19,11.73%
386002,13861002,2023,14,116,14,12.07%
386002,13861002,2024,15,126,15,11.9%
386002,13861002,2025,21,124,21,16.94%
386003,13861003,2021,21,180,21,11.67%
386003,13861003,2022,19,160,19,11.88%
386003,13861003,2023,14,86,14,16.28%
386003,13861003,2024,15,99,15,15.15%
386003,13861003,2025,21,64,21,32.81%
386004,13861004,2021,21,259,21,8.11%
386004,13861004,2022,19,240,19,7.92%
386004,13861004,2023,14,199,14,7.04%
386004,13861004,2024,21,194,21,10.82%
386004,13861004,2025,21,157,21,13.38%
386005,13861005,2021,21,101,21,20.79%
386005,13861005,2022,19,88,19,21.59%
386005,13861005,2023,14,68,14,20.59%
386005,13861005,2024,15,45,15,33.33%
386005,13861005,2025,32,55,39,58.18%
386006,13861006,2021,21,193,21,10.88%
386006,13861006,2022,19,189,19,10.05%
386006,13861006,2023,14,93,14,15.05%
386006,13861006,2024,15,95,15,15.79%
386006,13861006,2025,32,111,32,28.83%
386007,13861007,2021,21,143,21,14.69%
386007,13861007,2022,19,121,19,15.7%
386007,13861007,2023,14,62,14,22.58%
386007,13861007,2024,15,51,15,29.41%
386007,13861007,2025,32,58,33,55.17%
386008,13861008,2021,18,154,18,11.69%
386008,13861008,2022,15,207,15,7.25%
386008,13861008,2023,14,141,14,9.93%
386008,13861008,2024,14,149,14,9.4%
386008,13861008,2025,14,126,14,11.11%
386009,13861009,2022,10,72,10,13.89%
386009,13861009,2023,14,150,14,9.33%
386009,13861009,2024,14,100,14,14%
386009,13861009,2025,21,117,21,17.95%
386010,13861010,2021,31,261,31,11.88%
386010,13861010,2022,27,227,27,11.89%
386010,13861010,2023,21,200,21,10.5%
386010,13861010,2024,21,184,21,11.41%
386010,13861010,2025,21,157,21,13.38%
386014,13861014,2021,33,303,33,10.89%
386014,13861014,2022,30,286,30,10.49%
386014,13861014,2023,23,184,23,12.5%
386014,13861014,2024,32,176,32,18.18%
386014,13861014,2025,38,159,38,23.9%
386015,13861015,2021,42,533,42,7.88%
386015,13861015,2022,35,441,35,7.94%
386015,13861015,2023,28,404,28,6.93%
386015,13861015,2024,34,441,34,7.71%
386015,13861015,2025,40,319,40,12.54%
386016,13861016,2021,52,746,52,6.97%
386016,13861016,2022,44,693,44,6.35%
386016,13861016,2023,35,624,35,5.61%
386016,13861016,2024,42,633,42,6.64%
386016,13861016,2025,48,439,48,10.93%
386032,13861032,2021,39,238,39,16.39%
386032,13861032,2022,27,203,27,13.3%
386032,13861032,2023,21,172,21,12.21%
386032,13861032,2024,22,112,22,19.64%
386032,13861032,2025,28,115,28,24.35%
386033,13861033,2021,31,313,31,9.9%
386033,13861033,2022,20,218,20,9.17%
386033,13861033,2023,21,271,21,7.75%
386033,13861033,2024,21,186,21,11.29%
386033,13861033,2025,27,211,27,12.8%
386034,13861034,2021,42,462,42,9.09%
386034,13861034,2022,30,336,30,8.93%
386034,13861034,2023,28,327,28,8.56%
386034,13861034,2024,28,309,28,9.06%
386034,13861034,2025,34,280,34,12.14%
386035,13861035,2021,31,754,31,4.11%
386035,13861035,2022,30,661,30,4.54%
386035,13861035,2023,28,614,28,4.56%
386035,13861035,2024,28,553,28,5.06%
386035,13861035,2025,37,427,37,8.67%
386036,13861036,2021,33,124,33,26.61%
386036,13861036,2022,30,138,30,21.74%
386036,13861036,2023,23,146,23,15.75%
386036,13861036,2024,29,100,29,29%
386036,13861036,2025,43,92,50,46.74%
386037,13861037,2021,33,203,33,16.26%
386037,13861037,2022,30,209,30,14.35%
386037,13861037,2023,23,167,23,13.77%
386037,13861037,2024,24,148,24,16.22%
386037,13861037,2025,30,109,37,27.52%
386040,13861040,2021,32,274,32,11.68%
386040,13861040,2022,27,231,27,11.69%
386040,13861040,2023,19,176,19,10.8%
386040,13861040,2024,22,149,22,14.77%
386040,13861040,2025,25,153,25,16.34%
386041,13861041,2021,24,261,24,9.2%
386041,13861041,2022,30,349,30,8.6%
386041,13861041,2023,32,315,32,10.16%
386041,13861041,2024,32,264,32,12.12%
386041,13861041,2025,38,209,38,18.18%
386042,13861042,2023,14,279,14,5.02%
386042,13861042,2024,21,324,26,6.48%
386042,13861042,2025,27,264,27,10.23%
373001,13731001,2021,50,625,56,8%
373001,13731001,2022,40,608,43,6.58%
373001,13731001,2023,48,437,48,10.98%
373001,13731001,2024,55,437,55,12.59%
373001,13731001,2025,77,471,77,16.35%
373002,13731002,2021,36,192,38,18.75%
373002,13731002,2022,32,212,34,15.09%
373002,13731002,2023,35,143,35,24.48%
373002,13731002,2024,51,144,51,35.42%
373002,13731002,2025,65,168,65,38.69%
373003,13731003,2021,36,204,39,17.65%
373003,13731003,2022,32,236,34,13.56%
373003,13731003,2023,35,144,35,24.31%
373003,13731003,2024,51,169,51,30.18%
373003,13731003,2025,63,285,63,22.11%
373004,13731004,2021,33,406,36,8.13%
373004,13731004,2022,24,415,25,5.78%
373004,13731004,2023,28,274,28,10.22%
373004,13731004,2024,32,304,32,10.53%
373004,13731004,2025,45,354,45,12.71%
373005,13731005,2021,27,110,28,24.55%
373005,13731005,2022,24,124,25,19.35%
373005,13731005,2023,30,94,30,31.91%
373005,13731005,2024,45,111,45,40.54%
373005,13731005,2025,56,126,56,44.44%
373006,13731006,2021,24,103,26,23.3%
373006,13731006,2022,24,137,25,17.52%
373006,13731006,2023,30,97,30,30.93%
373006,13731006,2024,42,97,42,43.3%
373006,13731006,2025,50,114,50,43.86%
373007,13731007,2021,18,224,19,8.04%
373007,13731007,2022,16,291,17,5.5%
373007,13731007,2023,20,222,20,9.01%
373007,13731007,2024,28,231,28,12.12%
373007,13731007,2025,30,259,30,11.58%
373008,13731008,2021,18,158,19,11.39%
373008,13731008,2022,16,177,17,9.04%
373008,13731008,2023,23,141,23,16.31%
373008,13731008,2024,36,137,36,26.28%
373008,13731008,2025,35,125,35,28%
373009,13731009,2021,32,69,34,46.38%
373009,13731009,2022,30,81,32,37.04%
373009,13731009,2023,30,104,30,28.85%
373009,13731009,2024,54,149,54,36.24%
373009,13731009,2025,62,205,62,30.24%
373010,13731010,2021,42,415,45,10.12%
373010,13731010,2022,32,340,34,9.41%
373010,13731010,2023,38,195,38,19.49%
373010,13731010,2024,54,198,54,27.27%
373010,13731010,2025,70,355,70,19.72%
373011,13731011,2021,36,102,38,35.29%
373011,13731011,2022,32,161,34,19.88%
373011,13731011,2023,35,71,35,49.3%
373011,13731011,2024,51,94,51,54.26%
373011,13731011,2025,65,170,65,38.24%
373012,13731012,2021,36,231,38,15.58%
373012,13731012,2022,32,200,34,16%
373012,13731012,2023,35,166,35,21.08%
373012,13731012,2024,51,220,51,23.18%
373012,13731012,2025,52,302,52,17.22%
373013,13731013,2021,33,368,36,8.97%
373013,13731013,2022,24,352,25,6.82%
373013,13731013,2023,28,157,28,17.83%
373013,13731013,2024,39,255,39,15.29%
373013,13731013,2025,45,325,45,13.85%
373014,13731014,2021,18,73,19,24.66%
373014,13731014,2022,16,95,17,16.84%
373014,13731014,2023,20,81,20,24.69%
373014,13731014,2024,30,65,30,46.15%
373014,13731014,2025,42,124,42,33.87%
373015,13731015,2021,42,759,44,5.53%
373015,13731015,2022,32,746,34,4.29%
373015,13731015,2023,30,468,30,6.41%
373015,13731015,2024,38,531,38,7.16%
373015,13731015,2025,37,561,37,6.6%
373016,13731016,2021,33,320,37,10.31%
373016,13731016,2022,24,373,25,6.43%
373016,13731016,2023,30,211,30,14.22%
373016,13731016,2024,66,320,66,20.63%
373016,13731016,2025,80,378,80,21.16%
373017,13731017,2021,48,1130,52,4.25%
373017,13731017,2022,50,1241,53,4.03%
373017,13731017,2023,60,882,60,6.8%
373017,13731017,2024,95,1247,95,7.62%
373017,13731017,2025,100,1430,100,6.99%
373018,13731018,2021,18,352,20,5.11%
373018,13731018,2022,16,392,17,4.08%
373018,13731018,2023,23,361,23,6.37%
373018,13731018,2024,30,397,30,7.56%
373018,13731018,2025,30,462,30,6.49%
373019,13731019,2021,18,218,19,8.26%
373019,13731019,2022,16,285,18,5.61%
373019,13731019,2023,20,264,20,7.58%
373019,13731019,2024,25,274,25,9.12%
373019,13731019,2025,30,381,30,7.87%
373020,13731020,2021,18,814,22,2.21%
373020,13731020,2022,16,978,18,1.64%
373020,13731020,2023,20,809,20,2.47%
373020,13731020,2024,27,998,28,2.71%
373020,13731020,2025,30,983,30,3.05%
373021,13731021,2021,18,397,21,4.53%
373021,13731021,2022,16,495,17,3.23%
373021,13731021,2023,20,376,20,5.32%
373021,13731021,2024,27,510,27,5.29%
373021,13731021,2025,30,700,30,4.29%
373022,13731022,2021,21,274,24,7.66%
373022,13731022,2022,16,316,17,5.06%
373022,13731022,2023,17,194,17,8.76%
373022,13731022,2024,18,233,18,7.73%
373022,13731022,2025,17,334,17,5.09%
373028,13731028,2021,32,631,34,5.07%
373028,13731028,2022,24,828,25,2.9%
373028,13731028,2023,40,693,40,5.77%
373028,13731028,2024,48,633,48,7.58%
373028,13731028,2025,54,662,54,8.16%
373029,13731029,2021,60,228,63,26.32%
373029,13731029,2022,55,242,58,22.73%
373029,13731029,2023,60,354,60,16.95%
373029,13731029,2024,68,400,68,17%
373029,13731029,2025,70,505,70,13.86%
373030,13731030,2021,33,167,35,19.76%
373030,13731030,2022,24,263,25,9.13%
373030,13731030,2023,35,201,35,17.41%
373030,13731030,2024,42,194,42,21.65%
373030,13731030,2025,66,287,66,23%
373031,13731031,2021,36,118,38,30.51%
373031,13731031,2022,32,154,34,20.78%
373031,13731031,2023,40,118,40,33.9%
373031,13731031,2024,54,120,54,45%
373031,13731031,2025,68,129,68,52.71%
373032,13731032,2021,33,378,35,8.73%
373032,13731032,2022,24,435,25,5.52%
373032,13731032,2023,40,388,40,10.31%
373032,13731032,2024,48,363,48,13.22%
373032,13731032,2025,73,348,73,20.98%
373033,13731033,2021,90,1518,98,5.93%
373033,13731033,2022,64,1451,67,4.41%
373033,13731033,2023,90,1411,90,6.38%
373033,13731033,2024,98,1434,98,6.83%
373033,13731033,2025,115,1490,115,7.72%
373034,13731034,2021,36,269,38,13.38%
373034,13731034,2022,24,281,25,8.54%
373034,13731034,2023,30,257,30,11.67%
373034,13731034,2024,40,225,40,17.78%
373034,13731034,2025,60,224,60,26.79%
373035,13731035,2021,48,265,51,18.11%
373035,13731035,2022,32,339,34,9.44%
373035,13731035,2023,40,353,40,11.33%
373035,13731035,2024,61,421,61,14.49%
373035,13731035,2025,75,428,75,17.52%
373036,13731036,2021,30,401,32,7.48%
373036,13731036,2022,24,467,25,5.14%
373036,13731036,2023,35,549,35,6.38%
373036,13731036,2024,42,494,42,8.5%
373036,13731036,2025,65,569,65,11.42%
373037,13731037,2021,36,492,39,7.32%
373037,13731037,2022,24,425,25,5.65%
373037,13731037,2023,30,417,30,7.19%
373037,13731037,2024,38,409,38,9.29%
373037,13731037,2025,44,545,44,8.07%
373038,13731038,2021,27,350,28,7.71%
373038,13731038,2022,24,331,25,7.25%
373038,13731038,2023,30,355,30,8.45%
373038,13731038,2024,45,297,45,15.15%
373038,13731038,2025,63,331,63,19.03%
373039,13731039,2021,32,164,34,19.51%
373039,13731039,2022,24,136,25,17.65%
373039,13731039,2023,30,117,30,25.64%
373039,13731039,2024,42,132,42,31.82%
373039,13731039,2025,40,222,40,18.02%
373040,13731040,2021,22,73,23,30.14%
373040,13731040,2022,16,65,17,24.62%
373040,13731040,2023,20,67,20,29.85%
373040,13731040,2024,27,58,27,46.55%
373040,13731040,2025,40,124,40,32.26%
373041,13731041,2021,30,84,32,35.71%
373041,13731041,2022,24,80,25,30%
373041,13731041,2023,30,114,30,26.32%
373041,13731041,2024,42,114,42,36.84%
373041,13731041,2025,60,151,60,39.74%
373042,13731042,2021,42,309,44,13.59%
373042,13731042,2022,32,347,34,9.22%
373042,13731042,2023,40,320,40,12.5%
373042,13731042,2024,47,313,47,15.02%
373042,13731042,2025,70,300,70,23.33%
373043,13731043,2021,42,310,46,13.55%
373043,13731043,2022,32,341,34,9.38%
373043,13731043,2023,35,255,35,13.73%
373043,13731043,2024,40,262,40,15.27%
373043,13731043,2025,56,358,56,15.64%
373044,13731044,2021,24,173,25,13.87%
373044,13731044,2022,16,161,17,9.94%
373044,13731044,2023,22,180,22,12.22%
373044,13731044,2024,30,205,30,14.63%
373044,13731044,2025,30,179,30,16.76%
373045,13731045,2021,36,685,41,5.26%
373045,13731045,2022,24,691,25,3.47%
373045,13731045,2023,30,556,30,5.4%
373045,13731045,2024,37,576,37,6.42%
373045,13731045,2025,40,459,40,8.71%
373046,13731046,2021,27,164,29,16.46%
373046,13731046,2022,24,253,25,9.49%
373046,13731046,2023,25,199,25,12.56%
373046,13731046,2024,30,171,30,17.54%
373046,13731046,2025,40,248,40,16.13%
373047,13731047,2021,18,469,21,3.84%
373047,13731047,2022,16,453,17,3.53%
373047,13731047,2023,20,381,20,5.25%
373047,13731047,2024,28,370,28,7.57%
373047,13731047,2025,30,352,30,8.52%
373048,13731048,2021,18,515,20,3.5%
373048,13731048,2022,16,410,17,3.9%
373048,13731048,2023,20,437,20,4.58%
373048,13731048,2024,28,386,28,7.25%
373048,13731048,2025,30,333,30,9.01%
373049,13731049,2021,60,1574,64,3.81%
373049,13731049,2022,64,1633,67,3.92%
373049,13731049,2023,80,1566,80,5.11%
373049,13731049,2024,100,1712,100,5.84%
373049,13731049,2025,100,1426,100,7.01%
373050,13731050,2021,20,355,24,5.63%
373050,13731050,2022,16,358,17,4.47%
373050,13731050,2023,25,348,25,7.18%
373050,13731050,2024,33,297,33,11.11%
373050,13731050,2025,50,364,50,13.74%
373051,13731051,2021,18,446,20,4.04%
373051,13731051,2022,17,461,18,3.69%
373051,13731051,2023,23,406,23,5.67%
373051,13731051,2024,30,408,30,7.35%
373051,13731051,2025,35,500,35,7%
373052,13731052,2021,12,142,13,8.45%
373052,13731052,2022,8,123,8,6.5%
373052,13731052,2023,10,172,10,5.81%
373052,13731052,2024,18,140,18,12.86%
373052,13731052,2025,25,152,25,16.45%
373053,13731053,2021,36,618,38,5.83%
373053,13731053,2022,33,479,37,6.89%
373053,13731053,2023,40,522,40,7.66%
373053,13731053,2024,48,516,48,9.3%
373053,13731053,2025,50,597,50,8.38%
373054,13731054,2021,52,985,58,5.28%
373054,13731054,2022,51,974,54,5.24%
373054,13731054,2023,58,1093,58,5.31%
373054,13731054,2024,65,1007,65,6.45%
373054,13731054,2025,70,1148,70,6.1%
373055,13731055,2021,42,529,45,7.94%
373055,13731055,2022,32,592,34,5.41%
373055,13731055,2023,35,450,35,7.78%
373055,13731055,2024,42,417,42,10.07%
373055,13731055,2025,47,514,47,9.14%
373056,13731056,2021,84,2346,91,3.58%
373056,13731056,2022,56,2041,59,2.74%
373056,13731056,2023,70,1924,70,3.64%
373056,13731056,2024,77,1990,77,3.87%
373056,13731056,2025,80,1677,80,4.77%
373057,13731057,2021,32,166,34,19.28%
373057,13731057,2022,24,176,25,13.64%
373057,13731057,2023,30,152,30,19.74%
373057,13731057,2024,42,147,42,28.57%
373057,13731057,2025,55,183,55,30.05%
373058,13731058,2021,48,274,51,17.52%
373058,13731058,2022,32,306,34,10.46%
373058,13731058,2023,40,247,40,16.19%
373058,13731058,2024,57,270,57,21.11%
373058,13731058,2025,70,314,70,22.29%
373059,13731059,2021,15,71,17,21.13%
373059,13731059,2022,16,76,17,21.05%
373059,13731059,2023,20,63,20,31.75%
373059,13731059,2024,27,92,27,29.35%
373059,13731059,2025,30,126,30,23.81%
373060,13731060,2021,24,220,25,10.91%
373060,13731060,2022,16,247,17,6.48%
373060,13731060,2023,20,242,20,8.26%
373060,13731060,2024,27,220,27,12.27%
373060,13731060,2025,50,286,50,17.48%
373061,13731061,2021,36,103,38,34.95%
373061,13731061,2022,40,126,42,31.75%
373061,13731061,2023,40,219,40,18.26%
373061,13731061,2024,48,240,48,20%
373061,13731061,2025,50,333,50,15.02%
373062,13731062,2021,27,253,28,10.67%
373062,13731062,2022,24,271,25,8.86%
373062,13731062,2023,30,226,30,13.27%
373062,13731062,2024,35,233,35,15.02%
373062,13731062,2025,45,327,45,13.76%
373063,13731063,2021,32,366,36,8.74%
373063,13731063,2022,24,498,25,4.82%
373063,13731063,2023,30,376,30,7.98%
373063,13731063,2024,45,351,45,12.82%
373063,13731063,2025,65,446,65,14.57%
373064,13731064,2021,20,241,23,8.3%
373064,13731064,2022,16,285,17,5.61%
373064,13731064,2023,25,278,25,8.99%
373064,13731064,2024,30,243,30,12.35%
373064,13731064,2025,45,259,45,17.37%
373083,13731083,2023,10,343,10,2.92%
373083,13731083,2024,20,718,20,2.79%
373083,13731083,2025,20,752,20,2.66%
373084,13731084,2023,30,1029,30,2.92%
373084,13731084,2024,35,1104,35,3.17%
373084,13731084,2025,45,1125,45,4%
373085,13731085,2024,10,414,10,2.42%
373085,13731085,2025,10,415,10,2.41%
373086,13731086,2024,10,574,10,1.74%
373086,13731086,2025,10,797,10,1.25%
373087,13731087,2024,10,237,10,4.22%
373087,13731087,2025,10,300,10,3.33%
373088,13731088,2025,50,549,50,9.11%
373089,13731089,2025,35,499,35,7.01%
373090,13731090,2025,20,232,20,8.62%
373091,13731091,2025,20,203,20,9.85%
373092,13731092,2025,40,111,40,36.04%
373023,13732023,2023,15,8,5,187.5%
373023,13732023,2024,24,44,24,54.55%
373023,13732023,2025,30,114,30,26.32%
373024,13732024,2023,15,42,15,35.71%
373024,13732024,2024,24,65,24,36.92%
373024,13732024,2025,30,124,30,24.19%
373025,13732025,2023,20,37,20,54.05%
373025,13732025,2024,27,83,27,32.53%
373025,13732025,2025,30,155,30,19.35%
373026,13732026,2023,20,11,8,181.82%
373026,13732026,2024,27,62,27,43.55%
373026,13732026,2025,30,82,30,36.59%
373027,13732027,2023,20,22,16,90.91%
373027,13732027,2024,27,53,27,50.94%
373027,13732027,2025,30,119,30,25.21%
373065,13732065,2023,10,19,10,52.63%
